STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,31.980730305571008,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Kuwait,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KGZ,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,26.22851536431437,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Kyrgyz Republic,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAO,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,25.880933569019348,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Lao PDR,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LVA,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,41.49132210311384,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Latvia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,44.883071256952014,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Lebanon,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LSO,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,43.487807380356884,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Lesotho,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,25.3006770019433,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Liberia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBY,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,28.830857465352107,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Libya,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTU,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,36.12602503236944,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Lithuania,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LUX,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,126.9927035830619,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Luxembourg,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAC,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,50.37036417317546,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Macao SAR, China",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,30.379572048861075,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Madagascar,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MWI,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,47.55217754475945,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Malawi,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MYS,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,41.31060443595437,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Malaysia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGD,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,34.539046649301405,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Bangladesh,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,85.43803314754189,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Barbados,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,30.38064231324014,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Belarus,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEL,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,104.58209291835814,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Belgium,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLZ,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,64.307455087299,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Belize,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,31.227429301656763,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Benin,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BMU,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,122.911615131554,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Bermuda,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BTN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,25.510446451552944,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Bhutan,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BOL,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,31.088612093609413,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Bolivia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BIH,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,36.98468726443569,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Bosnia and Herzegovina,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BWA,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,36.781834046879794,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Botswana,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRA,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,61.6093794038357,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Brazil,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,34.49885864987796,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Brunei Darussalam,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,23.673893499245963,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Bulgaria,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BFA,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,28.194229163490014,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Burkina Faso,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BDI,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1997,38.33123840303732,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Burundi,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2000,21.5021739766249,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Afghanistan,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ALB,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,2000,29.172624994830077,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Albania,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DNK,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,150.15941504130234,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Denmark,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DMA,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,77.33855727136036,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Dominica,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,44.00059936988438,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Dominican Republic,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,36.76239754008454,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Ecuador,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,22.75305807208467,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Egypt, Arab Rep.",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLV,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,42.5612659222429,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,El Salvador,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNQ,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,27.436032684945115,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Equatorial Guinea,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ERI,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,22.48629230611591,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Eritrea,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EST,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,49.056834438808686,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Estonia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,46.03322566040091,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Eswatini,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,32.49619078515202,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Ethiopia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,50.886172891222834,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Fiji,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,128.3505047890241,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Finland,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1996,125.8088216438005,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,France,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JPN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1992,146.5876307625741,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Japan,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1992,27.645946709464592,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Jordan,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1992,20.699480754799694,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Kazakhstan,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1992,33.24556701158211,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Kenya,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1992,55.74825169620041,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Kiribati,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1992,80.12479139200266,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,"Korea, Rep.",Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1992,33.60019199924073,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Kuwait,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KGZ,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1992,24.714812633804815,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Kyrgyz Republic,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAO,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1992,22.201124965642805,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Lao PDR,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBN,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1992,29.54095786421622,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Lebanon,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LSO,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1992,49.68213121088291,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Lesotho,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBR,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1992,21.7052422500263,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Liberia,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBY,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1992,37.31208617304486,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Libya,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LUX,WB_WDI_PA_NUS_GDP_PLI,_T,_T,_T,NUMBER,_Z,_Z,_Z,1992,116.0146800501882,_Z,IX,2,WB_WDI,P1Y,0,A,PU,Annual,Luxembourg,Price level index (GDP),Total,All age ranges or no breakdown by age,Total,Number,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
